title,url,contentText
华为WATCH5深度评测：看鸿蒙AI手表 如何改变生活,https://finance.sina.com.cn/tech/mobile/n/n/2025-06-11/doc-inezsute2478326.shtml,　　华为WATCH数字系列迎来了里程碑之作——HUAWEI WATCH 5，作为首款鸿蒙AI手表，它不但带来了智慧交互、无缝互联的全新体验，还在AI功能体验上带来了行业创新的新范式，看鸿蒙AI智能手表如何改变生活？让HUAWEI WATCH 5给我们答案。
喜马拉雅内部会：创始人发言情绪一度激动 官方承诺“四不变”原则,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsutk8026351.shtml,　　新浪科技讯 6月11日下午消息，6月10日晚，腾讯音乐娱乐集团（以下简称“腾讯音乐”）发布公告，宣布与喜马拉雅签署并购协议，拟以现金加股权的方式全资收购喜马拉雅。　　根据公告，腾讯音乐将以12.6亿美元现金及不超过腾讯音乐总股数5.1986%的A类普通股作为对价，全资收购喜马拉雅。此外，喜马拉雅创始股东还将在交割时及之后分批获得不超过腾讯音乐总股数0.37%的A类普通股。　　新浪科技了解到，公告发布后次日，6月11日上午，喜马拉雅内部在线上线下同步举行了一场员工沟通会，喜马拉雅创始人兼联席CEO余建军发言，发言期间，余建军情绪一度比较激动。　　此外，今日上午，喜马拉雅官方也以联合创始人陈小雨和余建军的名义再度发文谈及该笔收购。喜马拉雅方面在文中提到，此次并购事项，将在满足各项前置条件后正式交割，双方后续会共同推进相关流程。喜马拉雅也将保持现有品牌不变、现有产品独立运营不变、核心管理团队不变、公司战略发展方向不变。我们承诺合作伙伴与喜马拉雅签署的各类合同均会如约履行，每一位客户权益也依法受到保护。责任编辑：何俊熹 
华为Pura 80系列发布：搭载鸿蒙OS 5.1操作系统，Pro版本售价6499元起,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsute2487783.shtml,　　新浪科技讯 6月11日下午消息，在今日的华为Pura 80系列及全场景新品发布会上，华为常务董事、终端BG董事长余承东发表演讲。　　发布会上，华为Pura 80系列正式发布，包括Pura 80，Pura 80 Pro及Pro+，Pura 80 Ultra四款产品。　　余承东介绍，华为Pura 80系列升级第八代ISP，配合一英寸RYYB超大底传感器，实时数据处理能力提升200%，AI色彩引擎提升120%，AI降噪提升113%，AI实时HDR提升41%，实现视频能力跨越式升级。　　其中，华为Pura 80 Ultra采用1英寸超高动态主摄，具备业界最高动态范围及业界最大进光量；首创一镜双目长焦，实现超大底与超长焦的结合。通过一镜双目的双焦段切换式长焦结构，将3.7x中长焦镜头与9.4x超长焦镜头合二为一，配合1/1.28英寸业界最大长焦传感器，升级长焦画质。　　华为Pura 80系列出厂搭载HarmonyOS 5.1操作系统，全新小艺再升级，新增AI视觉识别能力，并拥有5000+知名景点知识，可主动介绍景点推荐打卡位；100+场景造型推荐，可结合天气、日程信息给出穿搭建议；能够为视障人群提供帮助，实时视觉主动交互、语音伴随指引。　　售价方面，华为Pura 80 Pro售价6499元起，Pura 80 Pro+售价7999元起，Pura 80 Ultra售价9999元起；Pura 80标准版将于7月开售，暂未公布具体价格。　　另外，余承东宣布，HarmonyOS 5.1将于7月开启升级，首批升级机型包含华为Mate 70系列、华为Pura X、华为MatePad Pro 13.2英寸等。责任编辑：何俊熹 
后悔！ 张朝阳回应错失百万Labubu,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsuta4682796.shtml,　　新浪科技讯 6月11日下午消息，近日，有网友晒出了胡润排行榜创始人胡润赠给搜狐创始人张朝阳棕色Labubu的照片，随后被张朝阳送回。　　而在刚刚结束的永乐拍卖举办的全球首个“初代藏品级Labubu艺术专场”上，同款棕色Labubu拍出了82万元高价。　　张朝阳在社交平台上转发拍卖新闻并称：“我后悔把胡润转交给我的那个Labubu又送回去了。”　　此前，胡润举行了“10元手机支架换100万”的小游戏，每与一位嘉宾互动后，便会将上位嘉宾送的礼品用于交换，直至交换到100万价值的礼物用于慈善。　　在与泡泡玛特创始人王宁交流的过程中，胡润用人造蓝宝石换到了一款棕色Labubu ，王宁称“这是公司最后一个”，同时在耳朵附上了签名。而张朝阳作为下一位交换对象，收到的正是王宁的亲签款。责任编辑：何俊熹 
华为发布Pura 80系列手机，余承东：绝对对得起那四个字,https://finance.sina.com.cn/jjxw/2025-06-11/doc-inezsute2475206.shtml,　　6月11日下午，华为发布Pura 80系列手机，包括华为Pura 80 Pro和华为Pura 80 Pro+、华为Pura 80 Ultra等。华为常务董事、终端BG董事长余承东在发布会上表示：“Pura 80系列的影像能力绝对对得起那四个字（遥遥领先）。”此前该机已于6月5日开启预约，截至6月11日下午记者发稿，华为商城上华为Pura 80 Pro和华为Pura 80 Pro+预约数已达28.4万。（证券时报）责任编辑：李昂 
52TOYS难以成为下一个泡泡玛特,https://finance.sina.com.cn/tech/csj/2025-06-11/doc-inezsutk7999174.shtml,"　　来源 | 伯虎财经（bohuFN）　　作者 | 梦得　　52TOYS赴港上市，挑了个好时候。连万达影业这种看似和潮玩不沾边的企业也参与了52TOYS的融资，可见其赛道的吸引力。　　从行业标杆来看，曾经被不少人认为“看不懂” 的泡泡玛特，如今已火遍全球，成为港股市场的亮眼存在。截至目前，其市值超过3200亿港元，这一数据远超安踏、格力等企业。　　从市场热度来看，根据52TOYS招股书数据显示，以GMV计算，中国IP衍生品的市场规模，从2020年的994亿元增长至2024年的1742亿元，复合年增长率为15.1%，2029年有望达到3357亿元。　　其他潮玩品牌表现同样不俗。　　2024年，以拼搭角色类玩具为核心产品的布鲁可年营收同比增长156%，经调整净利润同比增长高达702%。　　集换式卡牌龙头卡游，年营收同比增长278%，经调整净利润同比增长达378%。　　名创优品旗下的潮玩零售品牌TOP TOY，年实现营收9.97亿元，同比增长45%，门店数量净增加128家到276家。　　作为中国第三大IP玩具公司，52TOYS年营收同比增长30%。　　只是热潮之下，行业深层矛盾仍待破解：授权IP依赖度高、自有IP孵化能力不足、渠道效率偏低等问题，这既是52TOYS面临的问题，也是整个潮玩行业需要突破的瓶颈。　　授权IP VS 自主IP　　潮玩行业，始终绕不开“IP自主化”的核心命题。　　2020年泡泡玛特上市时，凭借Molly单IP贡献42%营收的“稀缺性”，两个月市值冲至1300亿港元，但2022年的估值崩塌，市值跌至128亿港元谷底，暴露出单一IP依赖的风险。　　如今52TOYS的上市申请，同样聚焦于这一矛盾——其64.5%的营收来自授权IP（蜡笔小新单IP占比超40%），自有IP收入占比仅24.5%。　　这种“拿来主义”模式虽能快速变现，其招股书显示，2022年-2024 年，公司分别实现营业收入4.6亿元、4.8亿元、6.3亿元，复合年增长率达16.7%。　　与此同时，却需支付高额的授权费用。　　在其销售成本费用中，IP授权成本占比12.1%，为4576万元，比上年几乎翻倍，带动公司销售成本同比增加31.9%，导致毛利率仅39.9%，远低于泡泡玛特的六成（66.8%）。 　　更关键的是，授权IP的生命周期受制于人。　　依靠蜡笔小新IP虽带来短期现金流，但其招股书披露蜡笔小新在中国内地的授权到期年份是2027年，而海外10个地区和国家的授权到期分别是2025年至2027年。未来若无法续签，业绩可能受到较大影响。　　另外，过度依赖授权IP，品牌无法建立内容壁垒——52TOYSIP运营投入仅占营收3.2%，远低于泡泡玛特的15.7%（用于动画制作、潮玩展等生态建设）。　　这种“重变现轻孵化”的策略使得52TOYS品牌力薄弱——其消费者复购率长期低于18%，而2024年泡泡玛特会员复购率接近50%，用户粘性差距明显。　　资本市场对这种模式的担忧直观反映在估值上：52TOYS以42.73亿元投后估值融资，对应6.8倍PS，仅为泡泡玛特巅峰期（28倍PS）的四分之一。　　这一估值落差，本质是对52TOYS以授权IP 为主导商业模式可持续性的质疑。　　如果长期“IP搬运工”，不去打造自己的原创IP，52TOYS 终将被困于 “花钱买IP” 的低附加值循环中，难以突破行业共性的产品同质化、内容空心化瓶颈。　　重资产VS 轻资产　　泡泡玛特创始人王宁在多个场合强调，线下门店的运营能力是核心壁垒，其通过“15 分钟消费圈” 的布局，将渠道转化为 “情感触达点”，增强用户粘性。　　2024年，泡泡玛特门店数量净新增38家至401家，机器人商店净新增110间至2300间；线上方面，抽盒机、抖音平台、天猫收入同比增长52.7%、112.2%和95%。　　同时，2024年新增注册会员1172.9万人，会员贡献销售额占比92.7%，会员复购率为49.4%。这让泡泡玛特的毛利率仍保持逐年上涨，从2022年的57.5%提升至2024年的66.8%。　　反观52TOYS，其渠道结构与盈利水平形成鲜明对比。　　根据招股书披露，52TOYS国内只有5家门店，其66.8%的营收来自需经「品牌方-一级经销商-二级经销商-终端」多层分销的第三方渠道，这一模式虽能快速铺开市场，但导致渠道成本高企。　　加上经销商采购价格方面，会给出一定水平的折扣价，近一步压缩利润空间，2024 年，经销渠道毛利率仅为 37%，显著低于直营渠道的 55%。　　不仅如此，52TOYS 2024年库存周转天数为198天，较泡泡玛特的102天高出78天。　　在海外市场也很明显——尽管52TOYS海外收入增长显著，但主要依赖经销商铺货，而非自营渠道建设。　　在日本，其产品与廉价积木混售于唐吉诃德，而泡泡玛特原宿直营店通过主题陈列将LABUBU塑造成潮玩奢侈品符号。　　渠道控制权的缺失，本质是品牌话语权的弱化——当潮玩退化为普通商品，其情绪价值溢价便荡然无存。　　不过，泡泡玛特也曾因重资产模式被质疑效率低下，如今的渠道布局却成了后来者难以跨越的护城河，主要是其产品对消费者足够有吸引力。　　泡泡玛特能不能打造下一个molly或者labubu还是未知的。对52TOYS说，对于“重资产”的谨慎是可以理解的，只是等不起了。　　先活下去　　52TOYS创始人陈威曾强调过，不想做“第二个泡泡玛特”，强调两者的定位差异：泡泡玛特更侧重潮玩，52TOYS更侧重收藏玩具。　　但说实话，无论是从市场份额、盈利能力、门店规模等等，52TOYS确实和泡泡玛特不在一个水平线上。　　2024 年泡泡玛特以130.38亿元营收稳居行业龙头，其头部IP Labubu单年营收达30.4亿元，相当于4.8个52TOYS的全年GMV。　　市场份额上，泡泡玛特以11.5%的市占率占据绝对优势，而位列第三的52TOYS仅占1.2%，且与身后追赶者的差距并不显著。　　这种高度分散的竞争态势意味着，52TOYS稍有松懈，排名就可能下滑。　　52TOYS 也在积极探索之中。　　在自有IP 孵化上，也有一些亮点：Sleep系列近三年 GMV 超2亿元，猛兽匣 IP GMV 达1.9亿元，其中海外市场贡献超5000万元。　　在渠道转型上，其2024年海外新增10家直营店，利用海外市场1.5-2倍的高溢价特征，海外收入占比显著提升，从2022年的7.6%拉升到2024年的23.4%。　　不过在友军风头之下，52TOYS 的探索算是青涩。　　泡泡玛特凭借labubu在北美、泰国市场取得了数十亿的营收，并凭借这个现象级IP产品迅速打开英国、俄罗斯等新兴市场，充分证明了头部潮玩IP强大的文化穿透力与全球化潜力。　　这恰恰为52TOYS揭示了一个潜在的破局关键：其核心挑战并非在于追赶泡泡玛特的潮玩帝国规模，而在于能否突破固有的“玩具制造”思维定式。　　52TOYS需要思考的是：如何将“猛兽匣”等IP从功能性收藏玩具，升华为真正承载Z世代情感与身份认同的文化符号？这关乎其能否在收藏玩具领域建立不可替代的用户心智，这也是品牌核心竞争力的关键。　　52TOYS们的目标不是成为下一个泡泡玛特，也成不了泡泡玛特，但必须在一个极其拥挤的赛道中找到可持续的生存与发展路径。　　天眼查数据显示，中国现存潮玩相关企业已超5万家，且2025年仍在以约3100家的速度新增注册。在如此白热化的竞争中，能活下来，守住阵地放在了最前面。　　参考来源：　　1、略大参考：被资本们力捧的52TOYS，距离泡泡玛特还差4个labubu　　2、创业最前线：从“国际IP月嫂” 到冲刺IPO！陈威带领52Toys逆袭之路，为何越走越难

											（声明：本文仅代表作者观点，不代表新浪网立场。）
										
"
员工离职，马云发声：希望常回来！,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsute2469171.shtml,　　新浪科技讯 6月11日下午消息，近日钉钉员工元安离职前夕在阿里内网发布一篇深情长文，文中他表达了对阿里过去的怀念，对阿里的发展有过很多思考。该长文发布后受到了大家的广泛关注，有近2万次观看，马云也亲自下场在论坛回复。　　马云写道：“元安同学好，谢谢你那么长的信，写的很好。好像人的成长，阿里的发展也有很多必然要走的路和过程，阿里巴巴在发生变化之中。祝福你，也希望经常回来看看。”　　以下为元安长文部分内容：　　阿里的使命是让天下没有难做的生意，阿里的愿景是成为一家活102年的好公司。当初受这一使命感召来到这里，期望能够一起陪着度过长长的期限，因为阿里是家伟大的公司。　　刚进公司的时候，在创业大厦，中午去附近吃饭，大家都戴着工牌，除了周边店铺给我们的员工折扣价，更多的是享受那种被尊重与感谢的美好。那时候被尊重不是由于阿里人收入高，更多的是阿里人非常善良，我们的产品帮助了许多人，身边的人或多或少地感受到了阿里在解决各种问题，社会给我们的尊重来自对我们的品德与价值认可。　　那时，流行一句玩笑话：杭州丈母娘喜欢找阿里巴巴女婿，因为阿里已经帮她们筛选过品性，阿里人靠谱。　　已经不记得从何时开始，工牌已经不太好戴了，这几年各种糟糕的事件和打击，外部社会舆论与内部员工心态，都发生了巨大的改变。也许丈母娘还喜欢找阿里女婿，因为收入高。　　十五年走下来，客观地说，不是外部单一的评价风向变化，是我们自己真的也变了。我们已经失去了之前那种手为社会带来美好改变的梦想，我们谈论的是KPI，是工资，股票，房子，我们把客户与用户当流量……．责任编辑：何俊熹 
阿维塔增资至30.65亿,https://finance.sina.com.cn/tech/shenji/2025-06-11/doc-inezsute2467619.shtml,　　新浪科技讯 6月11日下午消息，天眼查App显示，近日，阿维塔科技（重庆）有限公司发生工商变更，注册资本由约19.95亿人民币增至约30.65亿人民币，新增重庆安渝私募股权投资基金合伙企业（有限合伙）、杭州产投集团有限公司等为股东。　　阿维塔科技（重庆）有限公司成立于2018年7月，法定代表人为陈卓，经营范围包括道路机动车辆生产、汽车新车销售、新能源汽车整车销售等，现由重庆长安汽车股份有限公司、宁德时代新能源科技股份有限公司及上述新增股东等共同持股。责任编辑：屠欣怡 
为什么是创新药？,https://finance.sina.com.cn/tech/csj/2025-06-11/doc-inezsutk7992247.shtml,"　　已经没有什么能阻挡创新药凶猛的势头了。　　6月9号，伴随着基金经理“这波创新药的泡沫程度远超上一轮CXO热潮”的唱衰论调，港股和A股创新药再次大爆发，其中恒生医药（159892）和科创医药ETF基金（588130）日内涨幅最高均超4%，个股就更别提了。　　截止到现在，创新药已经成为整个资本市场最热的板块，甚至没有之一。而早在2023年底，我们就于《创新药，就差一把火》一文中给出相关论证与指引，并在两个月以前的《创新药是避风港，更是发射台！》中再度提示机遇已至。　　01　　反转而非反弹　　医药行业其实并没有走出寒冬。　　2024年，453家医药公司实现营收2.46万亿元，同比下滑0.55%，实现归母净利润1486.5亿元，同比下降8.8%。2025Q1，营收6017亿元，同比下降5.3%，归母净利润505亿元，同比下降6.4%。　　但创新药已经春暖花开。　　2024年，A股创新药公司实现营收462.2亿元，同比增长23.7%，实现归母净利润-8.3亿元，亏损同比收窄81%。2025年Q1实现营收121.9亿元，同比增长23%，实现归母净利润3.8亿元，亏损同比收窄1064%。　　另据相关数据，2024年港股18A生物科技的合计可持续业务营收达到598亿元，同比增长48%，相比2021年的143亿元增加3倍以上，预计到2026年18A合计可持续业务营收将逼近或超过1000亿元。　　当一家公司的业绩坐上了高铁，股价必然要坐上火箭。　　药智网统计数据显示，今年以来，包括和铂医药、舒泰神、加科思、荣昌生物、三生制药、一品红等在内的24家医药公司的股价已经实现翻倍上涨。　　这绝不是一次突如其来的短周期反弹，而是一次酝酿已久的大级别反转。　　政策收紧是上一轮医药大调整的核心原因，但现在，创新药的国内政策环境已明显宽松。　　2024年，创新药首次出现在政府工作报告中。2025年，政府工作报告更进一步，从行业、资金、发展方向等各个维度给出具体指示和定调。更关键的一点，提出2025年将发布医保丙类目录，这意味着创新药增量支付时代已呼之欲出。　　国内政策托住了创新药的下限，海外BD则直接打开了上限。　　华福证券最新的研报显示，2020年—2024年，创新药BD交易总金额从92亿美元提高到523亿美元，首付款金额则从6亿美元提升到41亿美元。　　进入2025年，创新药BD彻底放飞，数量越来越多，体量越来越大——三生制药拿下辉瑞超60亿美元大单，德国BioNTech111亿美元疯狂倒卖普米斯BNT327，石药集团三个单笔潜在总金额50亿美元BD即将落地……开年至今，创新药出海交易总金额高达455亿美元，不到半年时间已直逼去年全年的水平。　　ASCO会议一直被视为全球肿瘤学领域规模最大、学术水平最高的会议，在刚刚结束的2025ASCO会议上，共有73项来自中国的口头报告，数量创历史新高。　　当所有利空因素都已充分入价，任何细微的变化都会带来巨大弹性，更何况是如此显著的边际改善，这是当下创新药重估的一个基本底层逻辑。　　但是，如果仅仅是优于过去的自己，创新药不可能有现在这样的市场影响力和关注度。　　02　　闪耀全世界　　2025年的资本市场炒什么？　　是遥遥领先概念。　　DeepSeek石破天惊，以极低的算力成本实现了对ChatGPT的赶超，于是包括机器人、智驾在内的整个AI赛道在今年年初迎来重估。　　六代机横空出世，歼-10C一战成名，中国军工逐渐开始站在世界舞台的中央，于是军工产业也得到了资金的高度关注。　　成功建成全球首座投入商运的第四代核电站，超越美国成为世界上核电机组在运和核准规模最大的国家，中国核电产业完成了从仰人鼻息到执掌牛耳的史诗级逆袭，于是可控核聚变就成了A股经久不息的热点板块。　　创新药也一样。　　2015年-2024年，中国医药产业用十年时间完成了从跟随到领跑的历史性跨越。　　在今年ASCO会议入选的184项ADC管线相关研究中，有89项来自中国，约占总体的48.4%；中国企业发布约34项双抗研究，占整体双抗研究的比例约49%，全球研究人员共发布了54项“延迟公布摘要”（LBA），其中11项LBA由中国研究人员领衔完成。而在10年前，ASCO上仅有一项来自中国的口头报告，备受国际市场关注的LBA项目更是为0。　　2015年，中国原研创新药的研发管线只有124条，至2024年这一数据已达到704款，位居全球第一。2015年中国企业自研进入临床的FIC创新药只有9个，在全球的占比不足10%，到2024年已飙升到120个，占比已超过30%。　　把目光投向远方，中国创新药的伟大征程其实才刚刚开始。　　一方面，本土Biotech以极低的研发成本（约为美国的1/3至1/5）和更快的研发速度已经实现对海外同行的碾压。截止到目前，中国企业在细胞疗法、ADC、双抗等技术领域的在研管线数量全球第一，在716个赛道研发进度保持第一。　　另一方面，跨国药企即将面临专利悬崖，据悉到2037年全球市场有27款2024年销售额超40亿美元的重磅药物面临专利失效，默沙东、诺华、阿斯利康、辉瑞、罗氏和GSK等MNC急需补充研发管线以维持其市场竞争力。　　2024年，中国对外授权交易金额占全球的比重为30%，2025年初至今对外交易总金额占比已升至40%以上。借助License-out模式实现技术价值全球化兑现，填补MNC专利悬崖后的市场空缺，这是属于中国创新药企的星辰大海。　　从投资角度出发，无论创新药短期是否已经见顶，都不会影响相关优质标的在长期继续自己抬升自己的估值中枢。据华福证券测算，2020-2025年中国授权项目整体预计将带来约82亿美金的净利润，按10倍PE计算潜在市值增量高达817亿美元。　　中国优秀创新药公司基本全部集中在港股和A股科创板，考虑到这是一个门槛极高的行业，买ETF可能是绝大多数投资者最好的选择，类似上文提到的恒生医药（159892）和科创医药ETF基金（588130）都值得跟踪关注。　　还是那句话，一个群星闪耀的时代已经降临，医药是过去五年资本市场最差的板块之一，可能也是未来五年最好的板块之一。

											（声明：本文仅代表作者观点，不代表新浪网立场。）
										
"
没提遥遥领先，余承东：华为Pura80系列影像能力绝对对得起那四个字,https://finance.sina.com.cn/tech/shenji/2025-06-11/doc-inezsuta4654239.shtml,　　新浪科技讯 6月11日下午消息，在今日的华为Pura80系列及全场景新品发布会上，华为常务董事、终端BG董事长余承东发表演讲。　　发布会上，华为Pura80系列正式发布，包括Pura80，Pura 80 Pro及Pro+，Pura 80 Ultra四款产品。　　余承东介绍，华为Pura80系列升级第八代ISP，配合一英寸RYYB超大底传感器，实时数据处理能力提升200%，AI色彩引擎提升120%，AI降噪提升113%，AI实时HDR提升41%，实现视频能力跨越式升级。　　“Pura80系列的影像能力，绝对对得起那四个字（遥遥领先）。”余承东说。责任编辑：屠欣怡 
雷军：小米SU7 Ultra高性能的背后是高科技、高品质和高可靠性,https://finance.sina.com.cn/tech/shenji/2025-06-11/doc-inezsuta4649048.shtml,　　新浪科技讯 6月11日下午消息，新浪科技讯 6月11日上午消息，今日小米汽车官宣：小米SU7Ultra量产版首次征战纽北，便以7分04秒957刷新纽博格林北环赛道量产电动车圈速纪录，成为纽北史上最速量产电动车，获央视转发视频点赞。　　雷军转发央视微博并回应称：高性能的背后是高科技、高品质和高可靠性。小米是汽车行业的后来者，但我相信，这个世界终究不会是强者恒强，后来者总有机会。责任编辑：屠欣怡 
余承东：华为近十年研发累计投入12490亿元，累计全球有效授权专利15万,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsutk7983672.shtml,　　新浪科技讯 6月11日下午消息，在今日的华为Pura80系列及全场景新品发布会上，华为常务董事、终端BG董事长余承东发表演讲。　　他表示，科技长跑拼的是长期的研发投入耐力。华为近十年研发累计投入12490亿元，2024年研发费用达1797亿元，占全年收入的20.8%，累计全球有效授权专利15万。责任编辑：杨赐 
马斯克：特斯拉无人驾驶Robotaxi计划于6月22日在美国得州发布,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsqmi9358116.shtml,　　新浪科技讯 6月11日下午消息，根据社交媒体一条用户发布视频显示，一辆印有Robotaxi字样的特斯拉Model Y在美国得州奥斯汀公共道路上测试，驾驶座无人。随后马斯克和特斯拉官方账号转发该视频并表示，Robotaxi项目计划在6月22日在奥斯汀首先推出，日期仍有调整的可能。此外，马斯克透露首辆从工厂直接无人驾驶送至客户家的特斯拉定于6月28日交付。马斯克还强调，所有出厂特斯拉均具备智能辅助驾驶（无驾驶员监管）的能力。Robotaxi将在奥斯汀、洛杉矶两座城市先后推出。（罗宁）责任编辑：杨赐 
大众汽车乘用车人事调整：齐泽凯将出任中国区CEO，孟侠返回德国任职,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsqmi9345817.shtml,　　新浪科技讯 6月11日下午消息，大众汽车今日宣布，自2025年7月1日起，齐泽凯将接替孟侠担任大众汽车乘用车品牌中国CEO及大众汽车集团（中国）执行副总裁，负责管理该核心品牌的中国业务。他将接替孟侠的职位，后者将于同日起在汉诺威担任大众汽车商用车管理董事会主席。　　大众汽车方面称，齐泽凯自2025年1月1日起已担任大众汽车集团（中国）产品与战略负责人，并为大众汽车品牌在中国市场的产品规划等工作做出了关键性的贡献。在公司转型的决定性阶段，这一任命将最大程度确保“在中国，为中国”战略落实的连续性。　　大众汽车集团负责中国区业务的管理董事、大众汽车集团（中国）董事长兼首席执行官贝瑞德表示：“在过去的六个月里，齐泽凯以其工作热忱及战略远见，成功推动了大众汽车品牌产品矩阵的持续升级。他在短时间内与中国市场及合资伙伴建立起紧密的合作关系，为履新奠定了理想基础。与此同时，在瞬息万变的市场环境中，这一任命将确保大众汽车品牌管理层的稳定性。”贝瑞德补充道：“孟侠的倾力投入使大众汽车战略能以‘中国速度’落实。他为品牌在中国的成功转型奠定了基础。我对他所取得的成果表示诚挚感谢，并祝愿他在新的重要岗位上再创佳绩。”　　资料显示，齐泽凯拥有慕尼黑工业大学机械工程博士学位。他于2018年加入大众汽车集团，负责大众汽车品牌的生产战略直至2020年。此后，他出任大众汽车集团南非公司董事总经理。2022年，齐泽凯返回沃尔夫斯堡，负责大众汽车品牌MQB产品线的管理工作。自2025年1月1日开始，他担任大众汽车集团（中国）执行副总裁，产品与战略负责人，同时担任管理董事会成员。责任编辑：杨赐 
胖东来：未来每周工作时间不超过36小时，年假不低于40天,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsqmi9340650.shtml,　　新浪科技讯 6月11日上午消息，胖东来创始人于东来在其个人社交账号发布视频宣布：未来胖东来的工作时间每周不会超过36个小时，年休假不会低于40天以上。　　此前，他表示今年胖东来八千多名员工税后平均月收入9000左右。净利润估计15亿，平均员工每人分配10万元，管理层加技术人员平均每人分配70万元。责任编辑：王馨茹 
SHEIN推出近60项措施提升能效：每年减少碳排放超1.3万吨,https://finance.sina.com.cn/tech/2025-06-11/doc-inezsqmh2560881.shtml,　　新浪科技讯 6月11日午间消息，最新数据显示，SHEIN2024年在包括仓储物流园区、服装制造创新研究中心等在内的多个自营场所实施了近60项能效提升措施后，每年可减少用电超2300万度，相当于可满足约5万户家庭一年的用电需求；每年可减少碳排放超1.3万吨，相当于约种植107万棵树。　　据悉，SHEIN在2024年将已运营仓库的灯管大规模更换为 9 瓦节能灯管。经测算，仅更换节能灯管每年就可以节省900多万度电，节省的能源成本高达600 多万元。　　在制冷系统的优化方面，SHEIN创新研究了水冷空调的改造难题，改造后，通过智能化数字化的系统控制，可以根据设定的加载温度和减载温度来自动调节冷水机组的运行频率，平均节能率约28%。　　据不完全统计数据显示，SHEIN目前在建的重大供应链基建项目的投资总额超过百亿元。从这些项目的规划设计、施工建造到管理运营全流程，均践行绿色环保和数智化理念。　　其中，位于广州增城的希音湾区供应链项目，三期总投资达百亿元级别，预计引进产业人才高峰期可达约10万人。该园区计划在屋面铺设太阳能光伏发电系统，仅此一项预计年均节省标准煤约8121吨，减排二氧化碳约22000吨。　　在肇庆总投资35亿元的希音湾区西部智慧产业园预计将在今年底竣工，该项目拟建设集智能分拣中心、订单分拨中心及智能制造工厂等于一体的智慧化园区，在施工过程中，使用环保级建筑材料及节水节能器具，严控扬尘和废弃物管理等绿色施工措施，配备新能源充换电设施等。同时，该产业园区将满铺屋顶光伏，计划装机容量超过24兆瓦，预计每年可减少超过一万吨碳排放。（闫妍）责任编辑：王馨茹 
